,acy,sem,cos_id,cos_code,num_limit,dep_limit,URL,cos_cname,cos_credit,cos_hours,TURL,teacher,cos_time,memo,cos_ename,brief,degree,dep_id,dep_primary,dep_cname,dep_ename,cos_type,cos_type_e,crsoutline_type,reg_num,depType
1131_111810,113,1,111810,NSDN20017,254,*,,社區衛生護理學實習,3.00,6.70,,王子芳、周承珍、廖咨詠、林承霈、張丞淯、林麗華、吳佳珊、謝玉如、周明慧、劉慧芬、唐鳳屏,M123456789T123456789W123456789-,北投健康服務中心,Community Health Nursing Practice,,1,201,1,護理學系,Department of Nursing,必修,Required,data,40,U
1131_111811,113,1,111811,NSDN20018,254,N,,精神衛生護理學,3.00,3.00,,楊秋月、許樹珍、張秀如、胡力予、張阿雪、洪珮瑜、江逸萱、羅素貞、楊牧曦,M12345678T12345678W5678-YN301[YM],,Psychiatric Mental Health Nursing,,1,QLS,1,護理學系智慧健康照護跨域學程,,選修,Elective,data,40,Q
1131_111812,113,1,111812,NSDN20019,254,*,,精神衛生護理學實習,3.00,6.70,,楊秋月、張阿雪、羅素貞、楊牧曦、鄭淑琴,M123456789T123456789W123456789-,台北榮總、國軍北投醫院,Psychiatric Mental Health Nursing Practice,,1,201,1,護理學系,Department of Nursing,必修,Required,data,40,U
1131_111908,113,1,111908,PSPM10046,40,N,,藥品資訊與分析,2.00,2.00,,東雅惠、王慧恆、許家禎、周千瀅、翁如潔、李婉詩、楊子涵、呂宛真,T34-YL401[YM],,Drug Information and Analysis,,1,231,1,藥學系,Department of Pharmacy,必修,Required,data,33,U
1131_112022,113,1,112022,BEBL10005,9999,*,,寄生蟲學,2.00,2.00,,嵇達德、廖皎君、陳正成,T34-YT104[YM],,Parasitology,,1,260,1,醫學生物技術暨檢驗學系,Department of Biotechnology and Laboratory Science in Medicine,必修,Required,data,45,U
1131_112106,113,1,112106,BEBE20002,9999,*,,儀器分析,3.00,3.00,,駱俊良,T34n-YT205[YM],,Instrumental Analysis,,1,261,1,生物醫學工程學系,Department of Biomedical Engineering,選修,Elective,data,22,U
1131_112107,113,1,112107,BEBE20048,9999,*,,電子學(一),3.00,3.00,,賴穎暉,T234-YT203[YM],,Electronics Ⅰ,,1,261,1,生物醫學工程學系,Department of Biomedical Engineering,選修,Elective,data,18,U
1131_112109,113,1,112109,BEBE20052,20,*,,電腦輔助設計與實作,3.00,3.00,,林峻立,T234-YEA300[YM],,Computer aided design & practice,,1,261,1,生物醫學工程學系,Department of Biomedical Engineering,選修,Elective,data,9,U
1131_112200,113,1,112200,BEPT10026,45,*,,物理治療導論,1.00,1.00,,陳喬男、王子娟、王瑞瑤、楊雅如、李淑貞、李雪楨、蔡美文、羅鴻基、林吟亮、黃崇舜,T3-YB601[YM],,Introduction to Physical Therapy,,1,262,1,物理治療暨輔助科技學系, Department of Physical Therapy and Assistive Technology,必修,Required,data,49,U
1131_112201,113,1,112201,BEPT10050,50,*,,輔助科技導論,1.00,1.00,,李淑貞、蘇信昌、陳英聰,T4-YB601[YM],,Introduction to Assistive Technology ,,1,262,1,物理治療暨輔助科技學系, Department of Physical Therapy and Assistive Technology,必修,Required,data,50,U
1131_112209,113,1,112209,BEPT20062,45,*,,臨床見習(一),1.00,2.00,,林吟亮、王子娟、王瑞瑤、施怡芬、黃崇舜、陳博因、黃美淑、魏敏如、陳元劭、蔡佳容、林佩伶、秦雅玲、方婉羽、張簡書勝、葉姵君、喻大忠、蔡明倫、黃建儒、李肇中、李怡安、宋敦仁、黃琬葶、高宜暄、莊雅雯、周玟玲、張伸睿、黃亭瑜、厲真、蔡瑋祺、張杏妃、曾俊智、李建志、廖儀依、許穎昌、巫俊杉、王禎、王祚萱、顏如欣、杜禹昇、陳慧玲、徐綺霞、翁昀秀、陳詠馨、陳琬婷、王佩茹、楊政浩、楊子瑩、游佩芯、羅唯熏、劉士賢,T12-YB624[YM],非物治系學生選修本課程，需先經授課老師同意,Clinical Clerkship in Physical Therapy(Ⅰ),,1,262,1,物理治療暨輔助科技學系, Department of Physical Therapy and Assistive Technology,必修,Required,data,40,U
1131_112213,113,1,112213,BEPT20001,45,*,,兒童物理治療學(一),1.00,1.00,,羅鴻基、鍾玉梅、巫俊杉、李哲緯,T2-YB602[YM],非物治系學生選修本課程，需先經授課老師同意,Pediatric Physical Therapy (Ⅰ),,1,262,1,物理治療暨輔助科技學系, Department of Physical Therapy and Assistive Technology,必修,Required,data,38,U
1131_112217,113,1,112217,BEPT20005,45,*,,兒童發展評估學,2.00,2.00,,羅鴻基、巫俊杉、李哲緯、葉如晴、莊頌音、黃湘茹、劉妍羚,T34-YB602[YM],非物治系學生選修本課程，需先經授課老師同意,Child Development Assessment,,1,262,1,物理治療暨輔助科技學系, Department of Physical Therapy and Assistive Technology,必修,Required,data,38,U
1131_112220,113,1,112220,BEPT20026,45,*,,物理治療臨床實習(一),4.00,8.00,,羅鴻基、王瑞瑤、施怡芬,M12345678T12345678-,非物治系學生選修本課程，需先經授課老師同意,Physical Therapy Practicum (I),,1,262,1,物理治療暨輔助科技學系, Department of Physical Therapy and Assistive Technology,必修,Required,data,39,U
1131_112234,113,1,112234,BEPT20076,45,*,,骨科醫學概論,1.00,1.00,,蘇宇平、吳博貴、馬筱笠、蔣恩榮、周伯鑫、黃意超、王建順、陳昆暉、姚又誠、鄭銘輝、奉季光、林峻正、許逵翔、王柏涵、林育寬、江昭慶、陳正豐,T1-YB603[YM],,Introduction to Orthopedics,,1,262,1,物理治療暨輔助科技學系, Department of Physical Therapy and Assistive Technology,選修,Elective,data,37,U
1131_112321,113,1,112321,BEIR00001,9999,*,,放射診斷技術學(一),3.00,3.00,,許世明、陳富都、陳潤秋、張東曜、范源洪、張建法、楊承閎、劉致康、許敦韋,T234-YB100[YM],,Clinical Radiodiagnostic Technology,,1,263,1,生物醫學影像暨放射科學系,Department of Biomedical Imaging and Radiological Sciences ,必修,Required,data,30,U
1131_410014,113,1,410014,BTBT10060,100,*,,遺傳學,3.00,3.00,,莊碧簪、黃兆祺、林勇欣,T234-BI301[BA],,Genetics,,1,QLT,1,資訊工程學系-生物資訊工程跨域學程,Department of Computer Science  for Cross-Disciplinary Program in Bioinformatics Engineering,選修,Elective,data,64,Q
1131_410021,113,1,410021,BTBT20022,9999,*,,微生物學,3.00,3.00,,麥如村、柯泰名、蘇昱誠,T234-BI303[BA],,Microbiology,,1,350,1,生物科技學系,Department of Biological Science and Technology,選修,Elective,data,20,U
1131_514118,113,1,514118,HSFL20011,51,N,,句法學/語意學,3.00,3.00,,廖秀真,T234-F207[GF],[English Medium Course],Syntax/Semantics,,1,QJU,1,外國語文學系跨域學程(B)外系學生,Department of Foreign Languages and Literatures,選修,Elective,data,45,Q
1131_514119,113,1,514119,HSFL10029,70,N,,西洋文學概論(一),3.00,3.00,,李家沂,T234-F210[GF],共掛核心課程，建議大一修習，其他年級依照自己需求彈性修課。,Introduction to Western Literature (1),,1,QJU,1,外國語文學系跨域學程(B)外系學生,Department of Foreign Languages and Literatures,必修,Required,data,65,Q
1131_310007,113,1,310007,HKHS20009,50,N,,研究方法概論(二),3.00,3.00,,朱華瑄,T234-HK105[LJ],限人社系大二以上選修,Introduction to Research Methods(II),,1,QJW,1,人文社會學系跨域學程(B)外系學生,Department of Humanities and Social Sciences,必修,Required,data,51,Q
1131_310107,113,1,310107,HKCT20022,9999,N,,畢業專題(下),2.00,2.00,,游婉雲、賴至慧、李美華、魏玓、吳岱芸、陳維平、陳盈羽,TnRn-HK104[LJ],,Final Year Projet (II),,1,QJY,1,傳播與科技學系跨域學程(B)外系學生,Department of Communication and Technology,必修,Required,data,37,Q
1131_310116,113,1,310116,HKCT20026,30,N,,虛擬影棚製作,3.00,3.00,,張宏宇,T234-HK114[LJ],修課至HK215,Video Production of Virtual Studio,,1,QJY,1,傳播與科技學系跨域學程(B)外系學生,Department of Communication and Technology,選修,Elective,data,33,Q
1131_310119,113,1,310119,HKCT10005,30,N,,傳播環境與問題分析,3.00,3.00,,戴瑜慧,T234-HK104[LJ],,Communicative Ecology Analysis,,1,QJY,1,傳播與科技學系跨域學程(B)外系學生,Department of Communication and Technology,選修,Elective,data,28,Q
1131_514020,113,1,514020,HSCH00019,30,N,,電影說故事,2.00,2.00,,蕭智尹,T34-A205[GF],,Storytelling of Movies,,1,QKZ,1,說故事與多媒體跨域學程,,選修,Elective,data,16,Q
1131_514024,113,1,514024,HSCH00024,40,N,,西洋藝術史,2.00,2.00,,黃桂瑩,T34-HC103[GF],原課程名稱:西洋藝術通史,Western Art History,,1,QKS,1,人文社會學院藝術與音樂跨域學程,College of Humanities and Social Sciences for Transdisciplinary Inn,選修,Elective,data,23,Q
1131_515212,113,1,515212,EEDM20002,50,*,,半導體元件物理,3.00,3.00,,李宗恩,T2W34-EE207[GF],[English Medium Course],Semiconductor Device Physics,,1,509,1,半導體工程學系,Department of Microelectronics,必修,Required,data,60,U
1131_515217,113,1,515217,EEDM10018,50,*,,電路學,3.00,4.00,https://nextgtt.wordpress.com,曹逸凡,T34W78-EE210[GF],,Circuit Theory,,1,509,1,半導體工程學系,Department of Microelectronics,必修,Required,data,44,U
1131_515122,113,1,515122,EEEC20013,100,N,,半導體元件物理,3.00,3.00,http://www.ee.nctu.edu.tw/People/Professor/individual.php?TeacherID=T9217,蘇彬,T2W34-ED220[GF],限大三以上修課,Semiconductor Device Physics,,1,QKI,1,電機工程學系跨域學程(B)外系學生,1,選修,Elective,data,38,Q
1131_515131,113,1,515131,EEEC20046,100,N,,演算法導論,3.00,3.00,http://adar.ee.nctu.edu.tw,黃俊達,T34n-ED116[GF],限電機系,Introduction to Algorithms,,1,QLM,1,人工智慧跨域學程-生醫組,Artificial Intelligence-Biomedicine,選修,Elective,data,94,Q
1131_515145,113,1,515145,EEEC20077,30,N,,通訊系統實驗,3.00,3.00,,余俊宏,T234-ED713[GF],,Communication System Laboratory,,1,QKI,1,電機工程學系跨域學程(B)外系學生,1,選修,Elective,data,17,Q
1131_515166,113,1,515166,EEEC20115,45,N,,人工智慧導論,3.00,3.00,,帥宏翰,T34n-EE208[GF],,Introduction to Artificial Intelligence,,1,QKI,1,電機工程學系跨域學程(B)外系學生,1,選修,Elective,data,59,Q
1131_515168,113,1,515168,EEEC20071,9999,N,,通訊原理(一),3.00,3.00,,吳卓諭,T34R3-ED301[GF],,Principle of Communication Engineering (I): Analog and Digital Systems,,1,QKI,1,電機工程學系跨域學程(B)外系學生,1,選修,Elective,data,23,Q
1131_515600,113,1,515600,CSCS10012,120,N,,編譯器設計概論,3.00,3.00,http://www.cs.nctu.edu.tw/~ypyou/,游逸平,T234-EC016[GF],外系生請於開學上網加選；學士班七大主題學程；資工系與電資學士班學生優先選課；資訊工程組必修；資電工程組必修；主開3年級；本系生優先權順序：3年級，4年級，2年級，1年級,Intro. to Compiler Design,,1,QLU,1,生物科技學系-生物資訊工程跨域學程,Department of Biological Science and Technology for Cross-Disciplinary in Bioinformatics Engineering,選修,Elective,data,65,Q
1131_515621,113,1,515621,CSCS10008,68,N,,正規語言概論,3.00,3.00,,楊武,T2R56-EC015[GF],主開：二年級，外系生請於開學後選課階段網路選課；資工系與電資學士班學生優先選課；請依各組入學年度之「必修科目表」選課；學士班七大主題學程,Introduction to Formal Language,,1,QLU,1,生物科技學系-生物資訊工程跨域學程,Department of Biological Science and Technology for Cross-Disciplinary in Bioinformatics Engineering,選修,Elective,data,43,Q
1131_516101,113,1,516101,ENME10005,60,N,,工程數學（一）,3.00,3.00,,張瑞永,T2W34-EE106[GF],2A [English Medium Course],Engineering Mathematics (I),,1,611,1,機械工程學系,Department of Mechanical Engineering,必修,Required,data,72,U
1131_516115,113,1,516115,ENME10005,60,N,,工程數學（一）,3.00,3.00,,陳竺博淵,T2W34-EE130[GF],2B [English Medium Course],Engineering Mathematics (I),,1,611,1,機械工程學系,Department of Mechanical Engineering,必修,Required,data,56,U
1131_516125,113,1,516125,ENME10010,60,N,,材料力學,3.00,4.00,,尹慶中,M78T34-EE106[GF],2B,Mechanics  of Materials,,1,QJB,1,機械工程學系跨域學程(B)外系學生,Department of Mechanical Engineering  for Cross-disciplinary B,選修,Elective,data,62,Q
1131_516126,113,1,516126,ENME10010,60,N,,材料力學,3.00,4.00,,鄭文雅,M78T34-EE130[GF],2A,Mechanics  of Materials,,1,QJB,1,機械工程學系跨域學程(B)外系學生,Department of Mechanical Engineering  for Cross-disciplinary B,選修,Elective,data,60,Q
1131_516133,113,1,516133,ENME10014,55,N,,機械工程實驗 (一),1.00,3.00,,陳仁浩、金大仁,T234-EE310[GF],3AB,Mechanical Engineering Laboratory (I),,1,611,1,機械工程學系,Department of Mechanical Engineering,必修,Required,data,43,U
1131_516136,113,1,516136,ENME10027,30,N,,軟實力的哲學,2.00,2.00,,張瑞永,T34-EE132[GF],有幾周會安排EE527電腦教室上課。開大學部1~4年級。,The philosophy of soft skills,,1,611,1,機械工程學系,Department of Mechanical Engineering,選修,Elective,data,31,U
1131_516205,113,1,516205,ENCV10012,70,N,,應用力學,3.00,3.00,,王彥博,T2R56-EB118[GF],AB班,Applied Mechanics,,1,612,1,土木工程學系,Department of Civil Engineering,必修,Required,data,64,U
1131_516210,113,1,516210,ENCV10009,50,N,,工程數學(一),3.00,3.00,,黃世昌,T234-EB115[GF],AB班,Engineering Mathematics(I),,1,612,1,土木工程學系,Department of Civil Engineering,必修,Required,data,56,U
1131_516211,113,1,516211,ENCV10009,50,N,,工程數學(一),3.00,3.00,http://tdr.cv.nctu.edu.tw,林志平,T234-EB227[GF],[English Medium Course]C班,Engineering Mathematics(I),,1,612,1,土木工程學系,Department of Civil Engineering,必修,Required,data,39,U
1131_516226,113,1,516226,ENCV20033,50,N,,結構學（二）,3.00,3.00,,郭心怡,M34T2-EB108[GF],,Theory of Structures (II),,1,612,1,土木工程學系,Department of Civil Engineering,選修,Elective,data,28,U
1131_516227,113,1,516227,ENCV10006,60,N,,工程地質學,3.00,3.00,,羅佳明,T34-EB118[GF],第三小時為非同步方式授課。上學期限AB班選課，C班開在下學期；其餘重修同學請自行找老師加簽。,Engineering Geology,,1,612,1,土木工程學系,Department of Civil Engineering,必修,Required,data,29,U
1131_516303,113,1,516303,ENMS10005,60,N,,工程數學(一),3.00,3.00,,徐雍鎣,M4T34-EF205[GF],"1.第一~第三階段限材料系加選
2.開學後才開放外系或外校加選",Engineering Mathematics(I),,1,QJC,1,材料科學與工程學系跨域學程(A)本系學生, Department of Materials Science and Engineering for Cross-Discipli,必修,Required,data,57,Q
1131_516608,113,1,516608,SCEP10018,75,N,,電路理論（一）,3.00,3.00,,羅舜聰,T34R3-SC158[GF],,Circuit Theory (I),,1,651,1,電子物理學系,Department of Electro-Physics,選修,Elective,data,37,U
1131_516610,113,1,516610,SCEP20012,75,N,,熱物理,3.00,3.00,,蘇蓉容,T34n-SC160[GF],[English Medium Course],Thermal Physics,,1,651,1,電子物理學系,Department of Electro-Physics,必修,Required,data,73,U
1131_516704,113,1,516704,SCMA10004,9999,N,,分析導論(一),4.00,5.00,http://,李明佳,T34WnR78-SA214[GF],,Introduction to Analysis (I),,1,652,1,應用數學系,Department of Applied Mathematics,必修,Required,data,53,U
1131_516705,113,1,516705,SCMA10029,25,*,,分析導論榮譽班(一),4.00,5.00,,陳子軒,T34WnR78-SA215[GF],人數上限25人,"Introduction to Analysis (I), Honor Class",,1,652,1,應用數學系,Department of Applied Mathematics,必修,Required,data,22,U
1131_516802,113,1,516802,SCAC10012,60,*,,有機化學(一),4.00,4.00,,蒙國光,T34R23-SC159[GF],"[English Medium Course]
跨域學程課程",Organic Chemistry (Ｉ),,1,654,1,應用化學系,Department of Applied Chemistry,必修,Required,data,52,U
1131_516807,113,1,516807,SCAC10016,60,*,,無機化學(一),3.00,3.00,,洪崧富,T34R2-SB211[GF],跨域學程課程,Inorganic Chemistry (1),,1,654,1,應用化學系,Department of Applied Chemistry,必修,Required,data,55,U
1131_517206,113,1,517206,MGTM10006,65,N,,海洋運輸,3.00,3.00,http://www.tlm.nctu.edu.tw/zh/faculty/%E9%BB%83%E6%98%8E%E5%B1%85/,黃明居,T234-A901[GF],,Maritime Transportation ,,1,701,1,運輸與物流管理學系,Department of Transportation and Logistics Management,必修,Required,data,25,U
1131_517504,113,1,517504,MGIF10009,100,N,,金融科技概論,3.00,3.00,,謝文良,T234-M101[GF],大二必修，資財系優先選課；外系學生請於開學加退選階段上網選課。,Introduction to Financial Technology,,1,QKW,1,資訊工程學系金融科技跨域學程,,選修,Elective,data,83,Q
1131_517508,113,1,517508,MGCM10010,80,N,,管理資訊系統,3.00,3.00,,陳耀宗,T234-M-b10[GF],資財系限必修本課程。管院管理基礎課程；主開大三資財系；上限80人，資財系大三、管科系大三必修；限大三以上同學選修。管院學生優先選課；輔開管理學院、管科系、運管系、工管系；工管系學生需自下列五門課(財務管理、行銷學、人力資源管理、管理資訊系統、物流運籌管理)任選一門為必修。運管系學生需自下列六門課(財務管理、行銷學、人力資源管理、管理資訊系統、資料庫管理、生產與作業管理)任選二門為必修。非管院學生請於開學加退選階段上網選課。,Management Information System,,1,705,1,資訊管理與財務金融系,Department of Information and Finance Management,必修,Required,data,48,U
1131_517509,113,1,517509,MGCM10010,80,N,,管理資訊系統,3.00,3.00,,林斯寅,T234-M205[GF],管科系限必修本課程。管院管理基礎課程；主開大三資財系；上限80人，資財系大三、管科系大三必修；限大三以上同學選修。管院學生優先選課；輔開管理學院、管科系、運管系、工管系；工管系學生需自下列五門課(財務管理、行銷學、人力資源管理、管理資訊系統、物流運籌管理)任選一門為必修。運管系學生需自下列六門課(財務管理、行銷學、人力資源管理、管理資訊系統、資料庫管理、生產與作業管理)任選二門為必修。非管院學生請於開學加退選階段上網選課。,Management Information System,,1,705,1,資訊管理與財務金融系,Department of Information and Finance Management,必修,Required,data,78,U
1131_517901,113,1,517901,LWLW00002,40,N,,專利法,2.00,2.00,,李界昇,T34-MB405[GF],"開放通識，限大學部跨域學程同學選修
陽明校區：線上上課，請向教師索取線上連結",Patent Law,,1,QLI,1,科技法律學院跨域學程,1,選修,Elective,data,15,Q
1131_519512,113,1,519512,XDAP00026,50,*,,尼采慢慢讀：閱讀《查拉圖斯特拉如是說》卷一與卷二,3.00,3.00,,安勤之,T34n-,,Reading Nietzsche Closely: Reading Nietzsche’s Thus Spake Zarathustra Volume I & II,,1,950,1,百川學士學位學程,I,選修,Elective,data,53,C
1131_910050,113,1,910050,SESE00061,9999,N,,體育(3),.00,2.00,,系統工程,T34-,電機組，重補修隨班附讀，上課地點：國防大學理工學院，授課教師：劉翼諄、呂昌憲老師,Physical Education(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,23,T
1131_910051,113,1,910051,SESE00061,9999,N,,體育(3),.00,2.00,,系統工程,T34-,化材組，重補修隨班附讀，上課地點：國防大學理工學院，授課教師：葉美玲老師,Physical Education(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,25,T
1131_910053,113,1,910053,SESE00061,9999,N,,體育(3),.00,2.00,,系統工程,T34-,動力組，重補修隨班附讀，上課地點：國防大學理工學院，授課教師：林煜棠老師,Physical Education(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,18,T
